Lang_detect: en,Ext_id: com.seamlessweb.android.view,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
1/9/2020 17:17,com.seamlessweb.android.view,,en,en,,,,Elad Katz,2,,"Changed business model, now delivery is not free. Most restaurants now charge an exorbitant fee of up to 6 dollars for delivery unless you pay seamless for a monthly subscription. The app won't let you see which restaurants charge a delivery fee and which don't, you only find that out when you finish your order and by that point, you're ""pot committed"". That's malicious design if I ever saw it. Keep working on it, or a small start up will overtake you very quickly.",,,4/9/2020 16:11,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGsYI0a8woSxVWWeNpbzdtaKLZPxh_CmkPJHtcMMJt4dwtI08UGgY6RdB9erX6sluapEjqbbIedCAqIvWQ,https://appfollow.io/gp/112278/review/679162943?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=679162943
1/9/2020 19:25,com.seamlessweb.android.view,,en,en,,,,Ruth Kelley,2,,Always cold and late food,,,4/9/2020 16:08,Please accept our sincere apologies. Can you please update the order details here or contact us at +18002561020 so that we can have a look into this right away?,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHIyQ2BgYD_R3yybvAGaSW-EJbTF7EsJUtaj2pv0U-vYxbeI5A8b71cdIWUYbsifTIzjMj_jvPSyqhRw5c,https://appfollow.io/gp/112278/review/679616674?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=679616674
2/9/2020 19:24,com.seamlessweb.android.view,,en,en,,,,jeff reise,4,,"You'd get 5 stars if you stopped asking me to re-rate the app ALL THE TIME. Too clingy, Seamless, too clingy.",,,20/2/2020 16:21,Hi Jeff! We hear your concern! Thank you for your review! We appreciate you using Seamless!,,,,,,,,,,1,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEm3zISvjBMuQjLci7H5cOeJgskvnvvIgW2ZgB4k2Lyl08qcWNvrX72H1l2MKVH9aYeQLKXvvaj-i2rHag,https://appfollow.io/gp/112278/review/431597055?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=431597055
2/9/2020 22:38,com.seamlessweb.android.view,,en,en,,,,John,5,,Really has worked well. Easy to navigate,,,4/9/2020 16:07,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHCyzAu0K75SfcYhgPaLrzNXDTbcMc1STO05Iq330Krk0t-G21djjh0822tJy_tOmkTbd177YxPWJ2Psmk,https://appfollow.io/gp/112278/review/681616453?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=681616453
3/9/2020 05:48,com.seamlessweb.android.view,,en,en,,,,Jano Roze,1,,"Avoid, use GrubHub instead. Suddenly my account won't accept my payment methods after years of use. Same credit cards, same account, same phone. Saying ""something went wrong, please contact your bank"" when the issue is CLEARLY on your end is not helpful. Error logging should read ""something went wrong, please download the GrubHub app instead, it'll work perfectly""",,,4/9/2020 16:07,This doesn't seem right. We want to take a closer look at this for you. Please send a note to +18002561020 so we can connect.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEGL_Ti0vleRNnJKfogElwXDd45kdyTR1Bk0nDM5KbhMMiJj25lQ3VRPiKQBoJdhKnFduNVnaaZ0KdF5EA,https://appfollow.io/gp/112278/review/681815804?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=681815804
3/9/2020 11:12,com.seamlessweb.android.view,,en,en,,,,jane doe 26,2,,Can't save as many favouritesas I want. Hire can I remember where I want to order from? Gina use Yelp more than this app until it's fixed. Much better favourites.,,,4/9/2020 16:07,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGivUEItLFh5GITZ-rSkkDIMgsoDjs0s5Mset4unDbajmIr0bxxN-FXNuaEYg6lZTxqaZPPLCODXeSCH_U,https://appfollow.io/gp/112278/review/681981178?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=681981178
3/9/2020 13:28,com.seamlessweb.android.view,,en,en,,,,Flor Villagran,5,,Great app,,,4/9/2020 16:06,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHzkYZYQmsj2YAfHEoWnHHp6mgLrH2uPu6AaBGrlD-OCPMcy7qa7UhGljagZLhgHnjGh5xH7vGBwgctvyg,https://appfollow.io/gp/112278/review/682137819?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=682137819
3/9/2020 13:39,com.seamlessweb.android.view,,en,en,,,,corinne campbell,3,,They tax the delivery fee not good you end up paying 10 to 15 dollars more with tip delivery and tax,,,4/9/2020 16:06,We'll look into this issue for you. Please send us a note at +18002561020 so that we can follow up.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFh-p2USRD6AXgLbbhYn7K4HXIL6wrLDcEwLrQa92A7kKdl0VDjqM0wRI-QwKSKtSgeRIaNRIB1r4Cb3t8,https://appfollow.io/gp/112278/review/682137820?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=682137820
3/9/2020 19:03,com.seamlessweb.android.view,,en,en,,,,Queen NO LACKIN,1,,There been a couple of time i never fot my order or the driver just left with my food not cool kuz then i have to wait for my money back should be able to get my money right away,,,4/9/2020 16:06,Please accept our sincere apologies. Can you please update the order details here or contact us at +18002561020 so that we can have a look into this right away?,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHeH2r_1--yhF9xzemx6821iVU0tEKjNBL8mFvC1iMOEOckdJkhlFVgQKfJ1La5a4XqcO6ezAOcTufhPBE,https://appfollow.io/gp/112278/review/682355189?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=682355189
4/9/2020 18:18,com.seamlessweb.android.view,,en,en,,,,Peter Lucas,1,,"Charging ridiculous service charges of 17%!!! That's double sales tax, are you greedy f*cks on crack? I have to say thank you though cause I'm saving a lot of money not ordering through Seamless anymore. Between your service fees, sales tax, and crazy delivery fees an order costs twice the amount of the actual food I'm buying. And if a tip is added well then the fees are costing more than the actual food.",,,15/5/2020 16:16,We'll look into this issue for you. Please send us a note at +18002561020 so that we can follow up.,,,,,,,,,,11,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHobQwG15uFAQaJ-XkPhLpjSZ46DQFcCOAudWi7IJV7EJAF3kCVNuOZX24G8PJlsxuSc5fVcT6nV0xKd38,https://appfollow.io/gp/112278/review/373716991?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=373716991
4/9/2020 16:13,com.seamlessweb.android.view,,en,en,,,,tha wavy one,5,,Smooth!!!,,,4/9/2020 16:11,Glad you like it! :),,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHHvtyXFsfXxcdfB49uGUmi_nBsYju6osLMo4UzZl9Eu9NUwVLREyTjuFXLL8yFogEXrdbdH-OKklbnXF4,https://appfollow.io/gp/112278/review/679162944?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=679162944
5/9/2020 14:36,com.seamlessweb.android.view,,en,en,,,,Joseph,4,,Great to use and ussually convenient to use menus,,,5/9/2020 16:12,Thanks for your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHVnAHsKDC-iLHS2kZsr6m0I3_xHtQMlUnc4vg-myCtLmcLxb-9Ld8T8c_jN-pWZerXngnBDA18ThUt3b8,https://appfollow.io/gp/112278/review/684128243?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684128243
5/9/2020 15:58,com.seamlessweb.android.view,,en,en,,,,james everett,1,,"OUTRAGEOUS new fees. Almost every spot has a $1.99 delivery fee, ALL have some other $3.50 mandatory *service* fee, and then the tip is supposed to be calculated on top of all of the fees, while they are hitting the restaurants with a HIGH percentage of the gross total per order. BUT, since ur pissed off, we can now waive the $1.99 fee (only), for just $10/mo. as a NEW fee *option*!! Huge, ridiculous cash-grab - when they know everyone is supposed to be relying on delivery. Shame, shame, shame🚮",,,5/9/2020 16:11,We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at +18002561020.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEYSBxHoZHEDUSHKCh-Rxp9sFQCB8ccsTJth1pkdXQ-xq4qIJpvZybZE5yHhgdWW3Z0e0dtISrvfmqmcXI,https://appfollow.io/gp/112278/review/684261326?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684261326
5/9/2020 20:42,com.seamlessweb.android.view,,en,en,,,,Carolina Rooney,1,,👎,,,11/9/2020 16:36,"Hi, could you please share a brief description of the problem along with an order ID (if available) at +18002561020 to help us understand your concern. We will look forward to your updated review.",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG3WGUerqMSfK0UwIm4m1uHHN2AAcgNo2pIsKgMBD8GAZ4OIT-NNuWMRWacdIw-7MgFMZYWE2uofZQuOSs,https://appfollow.io/gp/112278/review/684405022?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684405022
5/9/2020 23:20,com.seamlessweb.android.view,,en,en,,,,Diane Decaprio,5,,excellent,,,11/9/2020 16:32,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHOIJA70lk1ptrupSpI4SeUlKULznFJwswHW3dT4LgEFYdMGNx5QXGRDDfcnFhcKryygBuuI54Pael50rI,https://appfollow.io/gp/112278/review/684405023?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684405023
5/9/2020 23:50,com.seamlessweb.android.view,,en,en,,,,Ellie Kostadin,5,,Excellent experience! Very reliable.,,,11/9/2020 16:30,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFN0fMyMX0oMLzKVWPnzGZT57PyfwkFpliUenTpvL8Bfl6w1N37zquqsNS5l4UIjB3cVK9TGlWcipeC0Us,https://appfollow.io/gp/112278/review/684405024?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684405024
6/9/2020 17:09,com.seamlessweb.android.view,,en,en,,,,Jimmy Boudreau,5,,I like that they get your add-ons and they call you cuz I'm staying in a place where they can't come upstairs and it works out perfect,,,11/9/2020 16:29,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEZqjjMDpUbPex84PlmTNtSWZ5bXqtf_BOnpTnQ_xbnis3sCgjdSAJOgqjI2BO8sbvfzVfPqXK013MrSCM,https://appfollow.io/gp/112278/review/684944382?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684944382
6/9/2020 17:14,com.seamlessweb.android.view,,en,en,,,,Jon Ruopp,1,,Since pandemic there are too many fees. You have to pay a $5 delivery fee on top of every order. And now they are requiring 18% tip on every order. I had a $17 order come out to $30. Save yourself some money and call the restaurant directly.,,,11/9/2020 16:29,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEip6DGsHBJQeInov-NJvgbFwEaXxvCpxPYZbV7XMWOIYIBtpKWqXHNvP7ap-Ty5AB5Ut20vPhFfkds03I,https://appfollow.io/gp/112278/review/684944383?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=684944383
6/9/2020 20:21,com.seamlessweb.android.view,,en,en,,,,Darwin Delossantos,5,,Awesome,,,11/9/2020 16:29,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHzxuS7UvONxVRyxBujkCmaUuiRTyTwRXyinZWVcY2wi8bBfE2HDbztiyrsH3kwRAVjWu52oXgAgTfhFpw,https://appfollow.io/gp/112278/review/685060969?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685060969
7/9/2020 00:38,com.seamlessweb.android.view,,en,en,,,,Earth Pharaoh Oaeoxz,2,,Terrible for forcing price charges for food (a essential nessesity to everyone),,,2/2/2020 22:25,Hi there! We appreciate the review and your service! Please contact us at 877-585-1085 or via live chat with any issues or concerns you may have. We are happy to look into this matter further for you! Have a great day!,,,,,,,,,,2,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGVspeqa1XPaAIFvfbURbWxYjtoF_-wDNXPn1krETJnVI4qSlo2i39UOOvDx1XB9vh1R648Ki1Zf7GO5SI,https://appfollow.io/gp/112278/review/419867287?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=419867287
7/9/2020 01:21,com.seamlessweb.android.view,,en,en,,,,Matt Lindenschmidt,4,,"I really like this app It gets the job done even though sometimes the user interface can be a little clunky and the ""perks"" page almost never changes. Other than that, great app and good drivers.",,,11/9/2020 16:29,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHFTjHFpjzBUuU07wOo2n9KLnzAZ9G2_W6orcUCsR-3Rah91QAgUX4a01QXO0iEdZ-rbd_911zTFxQFQ4k,https://appfollow.io/gp/112278/review/685157565?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685157565
7/9/2020 20:35,com.seamlessweb.android.view,,en,en,,,,Richard OBrien,5,,"A GrubHub Holdings Company Same offers, same restaurants",,,11/9/2020 16:23,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOENv_ekuqj1IsHBbxpUjytXJNSOl0svgRL0baHmRxpptqN_P0O59p_D-eNZvvcKEz5Zyj24eoQ4MqMETAY,https://appfollow.io/gp/112278/review/685934128?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685934128
7/9/2020 22:16,com.seamlessweb.android.view,,en,en,,,,Noor Afif,5,,Works as It should !,,,11/9/2020 16:23,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFLRgI0uooRT_t6P3OxKIQmH4ezghgqUQa3aOH6rH-NVArCAGRCTme_DJrfwfzZFRL13huEexvxleApzjY,https://appfollow.io/gp/112278/review/685934129?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685934129
7/9/2020 22:57,com.seamlessweb.android.view,,en,en,,,,Charles Fernandez,1,,Average,,,11/9/2020 16:23,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHZbsJics-u3GW1lKlCdOJR1vLoH078sa8xxoZiHL45XP88ndcnhAaU7Gi70YVDLO5RLFl3C2NSl_T9uC0,https://appfollow.io/gp/112278/review/685934130?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685934130
7/9/2020 23:23,com.seamlessweb.android.view,,en,en,,,,Carl Lesko,1,,"This app is terrible, restaurants are always closed and say next order in 15 mins then it continues to do that all night. When you do get a chance to place an order, it waits an hour then tells you you order was canceled. Completely trash, they get -2 stars",,,11/9/2020 16:14,We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at +18002561020.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFobhkc9k_Iwch-Obd8eb2T_J2lF9I00g6bdvqba4I1m6vEeGFlTd5I8uVqUEhH7HY7zJRUutiPx8cXUxQ,https://appfollow.io/gp/112278/review/685934131?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685934131
8/9/2020 00:48,com.seamlessweb.android.view,,en,en,,,,dexter holland,5,,Great service with great delivery/food options.,,,11/9/2020 16:14,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFuDq3q19tV8uoWSKLt1U4IEMe-10Zr-iElGIVaZPP6BfUBDwRN3A652bnPXym6simTxycOUiYY0mW4h2c,https://appfollow.io/gp/112278/review/685934132?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=685934132
8/9/2020 16:54,com.seamlessweb.android.view,,en,en,,,,Suryansh D Kumar,4,,"Great app, delivery location tracking should be enabled for each order like Uber eats. When you press back from the ""bag"" screen, the app exits. It should take you back to the menu of the restaurant you're ordering from.",,,11/9/2020 16:14,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGa8Mob0_nCrkMHxotqDAj0JB1niFRft3g0VMXeUshN4HgyFDpMEFS6qmSTaayBVOVDiqgHN8JM5gPNyVU,https://appfollow.io/gp/112278/review/686992986?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=686992986
8/9/2020 18:27,com.seamlessweb.android.view,,en,en,,,,Nick Isdith,5,,I don't know how I survived without this app before,,,11/9/2020 16:14,Thank you very much for your 5-star review!!!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGJZZcBXvmp3xA-6OZuzwghSzEoXorE-IgvdCIo4mNFOcCuAo96jiHFfS8YgTjgPs_OYlg5PMxPyw8TnOE,https://appfollow.io/gp/112278/review/686992987?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=686992987
8/9/2020 21:08,com.seamlessweb.android.view,,en,en,,,,vash 1-x,5,,Great service and fast on delivery,,,11/9/2020 16:14,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFdmKSERxijLP0Hu2fDaAx_cqju5zDldGOXn0PRsnVrl7agZeFGRx5noXND-zFVR4nallaF05kWZvpplhw,https://appfollow.io/gp/112278/review/687160364?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=687160364
