Ext_id: 381840917,Lang_detect: en,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
12/7/2020 00:38,381840917,,us,en,2020.27.3,A Dunc,1,Constantly reset tracing system,Your tracking system is terrible,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6187127624,https://appfollow.io/app/50238/review/225769632?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225769632
12/7/2020 02:10,381840917,,us,en,2020.27.3,kaileb17876,1,The WORST CUSTOMER SERVICE.,Spent 30 minutes on the phone with them because they are telling me they can’t cancel the order or reassign the driver that made me feel uncomfortable. THEY SAID THE DRIVER IS THE ONLY ONE THAT CAN REASSIGN. If the customer feels uncomfortable how in the world is that okay.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6187381175,https://appfollow.io/app/50238/review/225769633?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225769633
13/7/2020 00:06,381840917,,us,en,2020.27.3,riteish chauhan,2,"🤔GrubHub And Seamless, Same?🤔","I have created a fresh new account and provided all the details when I checked out my cart was saying the code is applicable for the first time order only, thn I figured it out if you have ordered it from grubhub before thn the code will not be applicable.

So my question is why you need two websites if both are related to each?

2/5 Stars from me. Waste of my time.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6190916069,https://appfollow.io/app/50238/review/225823834?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225823834
14/7/2020 01:56,381840917,,us,en,2020.28,nextmarvel,3,Cleaner design,"Can be cleaner graphics-wise but pretty smooth layout, well thought out squeezing of functionality",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6194986969,https://appfollow.io/app/50238/review/225931636?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225931636
14/7/2020 18:17,381840917,,us,en,2020.28,XUnoxFoodstamps,5,Great,The best app ever,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6197755425,https://appfollow.io/app/50238/review/226078520?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226078520
15/7/2020 13:15,381840917,,us,en,2020.28,qawsef1234,5,Good restaurants.,Always fast and what you like!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6200814417,https://appfollow.io/app/50238/review/226138757?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226138757
16/7/2020 01:03,381840917,,us,en,2020.28.1,DJ-2030,1,Bad service,Just tried them. Bad service,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6202768721,https://appfollow.io/app/50238/review/226186673?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226186673
16/7/2020 18:02,381840917,,us,en,2020.28.1,Frankwad12,1,Commercial makes me homicidal,Whoever approved their commercial to play 50 times a day needs to be shot dead. Thanks.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6205769861,https://appfollow.io/app/50238/review/226274457?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226274457
17/7/2020 22:22,381840917,,us,en,2020.28.1,banickles,5,These dudes get me food,"Yo, everybody gotta eat.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6210354465,https://appfollow.io/app/50238/review/226396515?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226396515
19/7/2020 01:47,381840917,,us,en,2020.28.1,FixThePicIssue,2,No contact-free delivery,"Despite clear instructions, not a single order since Covid struck has followed my contact-free instructions - just drop it at the front door and text. Tonight’s deliveryman attempted to come up the elevator. The app and restaurants are clearly not doing enough to provide any true contact-free option.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6214636932,https://appfollow.io/app/50238/review/226462136?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226462136
20/7/2020 04:41,381840917,,us,en,2020.28.1,DGAFwhatyouthink,1,News service fee DEAL BREAKER,"Seamless started as an innocent little company trying to solve a problem for the restaurant industry then shake in a little greed and they became the problem. Up until a few months ago some places offered free delivery, now many of those places still do however seamless now changes a mandatory service fee of around 3.50. Then if they charge a delivery fee plus to you got to meet the minimum and tax and tip now you are paying 40-60% more than you normally would. Seamless got so greedy with their fees to restaurants that the city has to step in and limit them so now they want us to carry that burden. No thanks. I’m calling the restaurant directly and the ones who refuse will loose my business and maybe theirs. If you charged us a dollar and then a dollar that would be fine but no, you got to line your greeedy pickets. I hope enough New Yorkers push back and put you out of business. Shame on you!",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6218883268,https://appfollow.io/app/50238/review/226514861?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226514861
20/7/2020 06:16,381840917,,us,en,2020.28.1,shadycorporatetactics,1,Service Fee Increase,"Wanted to point out for everyone reading this how shady Seamless is. For the past few months they’ve been steadily increasing the service fee. On a $13.50 order there’s a $3.50 fee, which is 25%. NONE of this goes to restaurant or the couriers. Seamless delivery is slow and poorly run, and at those rates you might as well be using a better platform like Uber Eats. Or better yet, call local restaurants yourself.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6219096886,https://appfollow.io/app/50238/review/226514862?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226514862
20/7/2020 19:03,381840917,,us,en,2020.29,NewtothisSeth,4,Get better,Make sure when you have a business make sure their number works,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6221151790,https://appfollow.io/app/50238/review/226550174?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226550174
20/7/2020 21:03,381840917,,us,en,2020.29,Got2BJosh,1,Can’t Add Orders to My Bag,Haven’t been able to for a long time. The same generic message comes up with no clear reason or way to fix it. This makes the app worthless. Only able to order from laptop not phone.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6221449271,https://appfollow.io/app/50238/review/226568896?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226568896
21/7/2020 21:01,381840917,,us,en,2020.29,Biggs 122134,1,Crappy Service,Drivers always steal my food or never deliver anything!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6225398134,https://appfollow.io/app/50238/review/226756704?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226756704
22/7/2020 16:31,381840917,,us,en,2020.29,Jdubzz71,1,Company does not take responsibility,Ordered from a restaurant with seamless delivery and 1/3 of my order was missing when the delivered it to me. Called the business and they said it was seamless responsibility to check the order before the left to deliver it. When I called seamless they refused to deliver missing items but offered a refund of the items only with no willingness to let me talk it over with a manager. So what I learned is that seamless will not do anything to make right their delivery persons mistake except a refund which does nothing to help me get my lunch at the moment. Will definitely use another delivery company.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6228800053,https://appfollow.io/app/50238/review/226820537?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226820537
23/7/2020 20:56,381840917,,us,en,2020.29,The pickman,5,Life changing,"I’m 55 years old and I love the service, makes life very easy.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6233600815,https://appfollow.io/app/50238/review/226926484?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226926484
24/7/2020 01:44,381840917,,us,en,2020.29,Aydo1694,1,No way to Cancel Once Ordered,"This application is almost like a scam. I used it for years. I had no problem until I want to cancel a recent order. I contacted the customer service. The representative on the line did not even bother to call the pizzeria. She didn't even bother to put me on hold, even though she said so. After a minute or so, she told me that it is not possible to cancel the order because the restaurant has already started to prepare it. I said okay but I was not satisfied. So I called the pizzeria. The guy over there helped me with respect and courtesy. ""Cheers to the employees of La Trattoria."" He cancelled my order on my behalf right from the restaurant. I definitely won't be using Seamless ever again but I will keep supporting honest local restaurants like La Trattoria!",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6234287592,https://appfollow.io/app/50238/review/226935532?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=226935532
24/7/2020 23:11,381840917,,us,en,2020.29,Selenuhr,5,Great app,Yes!!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6237919944,https://appfollow.io/app/50238/review/227038042?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=227038042
25/7/2020 01:07,381840917,,us,en,2020.29,resident222,1,Terrible 3rd party delivery service hurting small business,"Seamless is owned by grub hub. Not only do these people charge you a charge for delivery but they are also causing a bad rap for local business owners. Hoping to support local business, I ordered a bunch during the pandemic. Every time I ordered through seamless it was an anonymous delivery service who called me 2 minutes before arriving to come downstairs and get it from them in their car. The few times they brought it up - no mask and a horrible attitude. Please do yourselves a favor - call the restaurant directly and don’t pay 3rd party deliveries.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6238213795,https://appfollow.io/app/50238/review/227046539?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=227046539
26/7/2020 23:12,381840917,,us,en,2020.29,Awesomeut4211,2,Poor communication,"I ordered a meal for pickup through the app, only to get to the restaurant and find out they never got my order. In fact, the host said they don’t use Seamless! Why is this restaurant on the app if it doesn’t take orders through Seamless. Then, the app said I’d received my order (I hadn’t) and I had to beg to get refunded. So, I guess the lesson is to not use this app for pickup, and just deal with the exorbitant delivery fees.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6245552601,https://appfollow.io/app/50238/review/227162637?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=227162637
27/7/2020 00:07,381840917,,us,en,2020.29,surprisedboi,1,Fell out of love,Was such a big fan of the app for a while and used it since it was pretty intuitive and had a lot of restaurants I liked. Then I noticed recently they started introducing fees like Ubereats and DoorDash. They weren’t awful at first like a dollar or two . Now I’ll order 10-15$ of food and end up paying 20-30$. That’s not including if there is a delivery fee on top of it. The fees get placed in the subtotal so that ups the taxes and the tip and I’m not gunna short change the restaurant on a tip because of these extra fees. But I also won’t order at all if I’m paying40-70% more on my orders. That seamless+ doesn’t seem to help either because it really only covers the delivery fee on places that have one but doesn’t deal with any of the other service fees.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6245677557,https://appfollow.io/app/50238/review/227162638?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=227162638
